acct_id,FICO,region
1448,850,Houston
1449,784,San Diego
1450,785,Philadelphia
1451,784,San Diego
1452,785,New York
1453,788,Phoenix
1454,785,Chicago
1455,812,Philadelphia
1456,807,Phoenix
1457,850,Dallas
1458,850,Los Angeles
1459,785,New York
1460,786,Houston
1461,771,Phoenix
1462,785,Chicago
1463,784,San Antonio
1464,784,San Diego
1465,799,Phoenix
1466,789,Los Angeles
1467,788,Phoenix
1468,783,Dallas
1469,788,San Antonio
1470,784,San Antonio
1471,785,Chicago
1472,783,Dallas
1473,836,Phoenix
1474,784,San Antonio
1475,784,San Diego
1476,785,Philadelphia
1477,785,New York
1478,783,Dallas
1479,785,Charlotte
1480,850,Chicago
1481,785,Chicago
1482,783,Dallas
1483,785,Chicago
1484,785,Chicago
1485,784,San Antonio
1486,789,Los Angeles
1487,785,Charlotte
1488,825,San Diego
1489,785,Philadelphia
1490,785,New York
1491,836,Houston
1492,850,San Diego
1493,786,Houston
1494,784,San Antonio
1495,789,Los Angeles
1496,789,Los Angeles
1497,785,Charlotte
1498,784,San Antonio
1499,802,San Diego
1500,789,Los Angeles
1501,783,Dallas
1502,788,Phoenix
1503,841,Houston
1504,648,Houston
1505,784,San Antonio
1506,845,Dallas
1507,785,Charlotte
1508,665,Dallas
1509,785,New York
1510,758,New York
1511,826,Los Angeles
1512,789,Chicago
1513,783,Dallas
1514,819,San Antonio
1515,850,Los Angeles
1516,785,Charlotte
1517,850,Dallas
1518,782,Dallas
1519,785,Chicago
1520,785,New York
1521,783,Dallas
1522,785,Charlotte
1523,783,Dallas
1524,803,New York
1525,784,San Diego
1526,785,Charlotte
1527,850,Dallas
1528,783,Dallas
1529,784,San Antonio
1530,786,Houston
1531,850,Philadelphia
1532,789,Los Angeles
1533,850,Dallas
1534,785,Philadelphia
1535,783,Dallas
1536,783,Dallas
1537,785,Philadelphia
1538,788,Phoenix
1539,788,Phoenix
1540,818,Los Angeles
1541,785,Philadelphia
1542,786,Houston
1543,785,Charlotte
1544,850,Philadelphia
1545,785,Philadelphia
1546,697,New York
1547,824,Phoenix
1548,784,San Diego
1549,785,New York
1550,789,Los Angeles
1551,833,Los Angeles
1552,785,Charlotte
1553,730,San Diego
1554,687,Houston
1555,788,Phoenix
1556,850,San Antonio
1557,850,Los Angeles
1558,834,Phoenix
1559,785,Charlotte
1560,850,San Diego
1561,841,Charlotte
1562,788,Phoenix
1563,789,Los Angeles
1564,785,Charlotte
1565,785,Philadelphia
1566,783,Dallas
1567,768,Philadelphia
1568,785,Charlotte
1569,786,Houston
1570,785,Philadelphia
1571,788,Phoenix
1572,784,San Diego
1573,785,Chicago
1574,785,Chicago
1575,785,Charlotte
1576,784,San Diego
1577,850,San Diego
1578,785,New York
1579,850,Philadelphia
1580,850,Chicago
1581,825,San Antonio
1582,788,Phoenix
1583,785,New York
1584,785,Charlotte
1585,788,Phoenix
1586,785,Philadelphia
1587,785,Charlotte
1588,784,San Diego
1589,784,San Diego
1590,789,Los Angeles
1591,793,Phoenix
1592,785,New York
1593,788,Phoenix
1594,785,New York
1595,785,Charlotte
1596,850,San Antonio
1597,785,Charlotte
1598,785,New York
1599,785,Philadelphia
1600,850,Dallas
1601,785,Chicago
1602,784,San Antonio
1603,785,Philadelphia
1604,783,Dallas
1605,785,Philadelphia
1606,786,Houston
1607,824,New York
1608,850,Charlotte
1609,785,Chicago
1610,785,Charlotte
1611,850,Los Angeles
1612,789,Los Angeles
1613,802,Los Angeles
1614,717,Los Angeles
1615,785,Philadelphia
1616,785,Chicago
1617,784,San Antonio
1618,783,Dallas
1619,789,Chicago
1620,784,San Diego
1621,783,New York
1622,783,Dallas
1623,785,New York
1624,785,Philadelphia
1625,783,Dallas
1626,783,Dallas
1627,786,Houston
1628,789,Los Angeles
1629,746,Philadelphia
1630,668,Chicago
1631,838,San Diego
1632,776,Los Angeles
1633,784,San Diego
1634,785,Charlotte
1635,785,Chicago
1636,783,Dallas
1637,708,Houston
1638,831,Chicago
1639,784,San Antonio
1640,785,New York
1641,783,Dallas
1642,850,San Antonio
1643,783,Dallas
1644,789,Los Angeles
1645,729,Philadelphia
1646,785,Chicago
1647,785,Charlotte
1648,785,Charlotte
1649,788,Phoenix
1650,785,New York
1651,785,Chicago
1652,844,Dallas
1653,784,San Diego
1654,784,San Diego
1655,788,Phoenix
1656,833,Charlotte
1657,786,Houston
1658,758,Charlotte
1659,784,San Diego
1660,789,Los Angeles
1661,784,San Antonio
1662,785,Philadelphia
1663,828,Charlotte
1664,785,New York
1665,786,Houston
1666,830,Philadelphia
1667,785,Charlotte
1668,825,San Antonio
1669,786,Houston
1670,783,Dallas
1671,850,Houston
1672,724,Chicago
1673,785,Charlotte
1674,789,Los Angeles
1675,785,Charlotte
1676,784,San Antonio
1677,850,Dallas
1678,786,Houston
1679,783,Dallas
1680,784,San Diego
1681,809,San Diego
1682,785,Philadelphia
1683,789,Los Angeles
1684,783,Dallas
1685,789,Los Angeles
1686,732,San Diego
1687,785,Chicago
1688,836,San Diego
1689,850,New York
1690,785,Chicago
1691,845,New York
1692,850,New York
1693,596,Phoenix
1694,789,Los Angeles
1695,848,Phoenix
1696,783,Dallas
1697,783,Dallas
1698,719,Dallas
1699,786,Houston
1700,784,San Diego
1701,837,Dallas
1702,785,New York
1703,783,Dallas
1704,785,New York
1705,848,Phoenix
1706,783,Dallas
1707,785,Charlotte
1708,785,Philadelphia
1709,786,Houston
1710,535,Dallas
1711,790,Houston
1712,784,San Antonio
1713,785,Chicago
1714,785,Charlotte
1715,784,San Diego
1716,850,New York
1717,789,Los Angeles
1718,785,Philadelphia
1719,785,Charlotte
1720,789,Los Angeles
1721,785,Philadelphia
1722,785,New York
1723,789,Los Angeles
1724,785,Philadelphia
1725,785,New York
1726,730,Phoenix
1727,783,Dallas
1728,783,Dallas
1729,798,Chicago
1730,785,Chicago
1731,850,New York
1732,783,Dallas
1733,786,Houston
1734,788,Phoenix
1735,785,Chicago
1736,685,Chicago
1737,788,Phoenix
1738,818,Philadelphia
1739,850,Philadelphia
1740,788,Phoenix
1741,850,Phoenix
1742,785,Chicago
1743,785,Chicago
1744,786,Houston
1745,850,New York
1746,675,Houston
1747,783,Dallas
1748,652,Los Angeles
1749,838,Philadelphia
1750,786,Houston
1751,786,Houston
1752,783,Dallas
1753,785,Chicago
1754,785,Charlotte
1755,784,San Diego
1756,715,San Antonio
1757,789,Los Angeles
1758,784,San Diego
1759,850,Charlotte
1760,784,San Diego
1761,788,Phoenix
1762,784,San Diego
1763,783,Dallas
1764,768,Dallas
1765,783,Phoenix
1766,785,Charlotte
1767,784,San Antonio
1768,785,New York
1769,783,Dallas
1770,789,Los Angeles
1771,825,Philadelphia
1772,841,San Antonio
1773,783,Dallas
1774,784,San Diego
1775,785,Charlotte
1776,629,Dallas
1777,826,San Antonio
1778,785,Chicago
1779,784,San Antonio
1780,785,New York
1781,744,Chicago
1782,785,Chicago
1783,785,Philadelphia
1784,785,Chicago
1785,784,San Diego
1786,837,Los Angeles
1787,784,San Diego
1788,785,Philadelphia
1789,785,Charlotte
1790,780,Phoenix
1791,785,Chicago
1792,821,Los Angeles
1793,683,San Antonio
1794,821,Los Angeles
1795,788,Phoenix
1796,746,Houston
1797,785,Philadelphia
1798,784,San Antonio
1799,694,Houston
1800,789,Los Angeles
1801,850,Houston
1802,784,San Antonio
1803,850,New York
1804,789,Los Angeles
1805,784,San Antonio
1806,817,Houston
1807,850,Charlotte
1808,836,Charlotte
1809,785,Philadelphia
1810,784,San Diego
1811,848,San Diego
1812,785,Chicago
1813,755,San Diego
1814,784,San Diego
1815,788,Phoenix
1816,833,Los Angeles
1817,777,New York
1818,785,New York
1819,785,New York
1820,783,Dallas
1821,796,San Diego
1822,784,San Diego
1823,785,Charlotte
1824,784,San Diego
1825,785,New York
1826,838,Phoenix
1827,785,New York
1828,844,Houston
1829,785,Charlotte
1830,759,Dallas
1831,785,New York
1832,847,San Diego
1833,783,Dallas
1834,789,Los Angeles
1835,838,Los Angeles
1836,836,Charlotte
1837,841,Philadelphia
1838,806,Philadelphia
1839,777,Charlotte
1840,785,Philadelphia
1841,785,Charlotte
1842,788,Phoenix
1843,784,San Diego
1844,850,New York
1845,788,Phoenix
1846,786,Houston
1847,785,Philadelphia
1848,850,Dallas
1849,785,Chicago
1850,785,Philadelphia
1851,785,Charlotte
1852,784,San Antonio
1853,833,Chicago
1854,765,Philadelphia
1855,787,Dallas
1856,785,New York
1857,841,New York
1858,784,San Antonio
1859,785,Chicago
1860,784,San Diego
1861,784,San Antonio
1862,785,Chicago
1863,784,San Antonio
1864,784,San Diego
1865,786,Houston
1866,797,Chicago
1867,790,San Diego
1868,713,Chicago
1869,788,Phoenix
1870,788,Phoenix
1871,785,Chicago
1872,789,Los Angeles
1873,784,San Diego
1874,784,San Diego
1875,786,Houston
1876,785,Charlotte
1877,784,San Antonio
1878,789,Los Angeles
1879,786,Houston
1880,786,Houston
1881,785,Chicago
1882,783,Dallas
1883,850,San Diego
1884,848,San Antonio
1885,784,San Diego
1886,784,San Diego
1887,844,Charlotte
1888,783,Dallas
1889,818,Los Angeles
1890,784,San Diego
1891,786,Houston
1892,785,Charlotte
1893,784,San Diego
1894,784,San Antonio
1895,836,New York
1896,812,Houston
1897,785,Philadelphia
1898,785,Charlotte
1899,850,San Diego
1900,785,Chicago
1901,784,San Antonio
1902,789,Los Angeles
1903,786,Houston
1904,789,Los Angeles
1905,785,New York
1906,785,Philadelphia
1907,784,San Diego
1908,789,Los Angeles
1909,763,Phoenix
1910,614,New York
1911,784,San Antonio
1912,784,San Diego
1913,785,Chicago
1914,784,San Diego
1915,782,Houston
1916,789,Los Angeles
1917,785,Philadelphia
1918,785,New York
1919,785,Chicago
1920,789,Los Angeles
1921,785,Charlotte
1922,789,Los Angeles
1923,698,Dallas
1924,785,New York
1925,785,Philadelphia
1926,789,Los Angeles
1927,788,Phoenix
1928,785,Charlotte
1929,785,Chicago
1930,775,Phoenix
1931,783,Dallas
1932,785,Charlotte
1933,789,Los Angeles
1934,785,Charlotte
1935,785,Charlotte
1936,785,Chicago
1937,814,San Antonio
1938,784,San Antonio
1939,785,Philadelphia
1940,786,Houston
1941,828,Charlotte
1942,743,Chicago
1943,850,Los Angeles
1944,850,San Antonio
1945,785,Charlotte
1946,784,San Antonio
1947,784,San Diego
1948,785,Charlotte
1949,850,Chicago
1950,786,Houston
1951,785,Chicago
1952,784,San Diego
1953,812,Charlotte
1954,784,San Antonio
1955,564,San Antonio
1956,788,Phoenix
1957,785,Philadelphia
1958,784,San Diego
1959,826,Chicago
1960,785,New York
1961,801,Phoenix
1962,780,New York
1963,770,Dallas
1964,785,New York
1965,785,Charlotte
1966,787,San Antonio
1967,783,Dallas
1968,784,San Antonio
1969,850,Dallas
1970,711,Chicago
1971,758,Dallas
1972,783,Dallas
1973,766,San Diego
1974,785,New York
1975,784,San Diego
1976,785,Chicago
1977,822,Phoenix
1978,785,Charlotte
1979,743,San Antonio
1980,785,Charlotte
1981,784,San Antonio
1982,784,San Antonio
1983,824,Charlotte
1984,785,Chicago
1985,789,Los Angeles
1986,783,Dallas
1987,788,Phoenix
1988,783,Dallas
1989,686,San Diego
1990,784,San Antonio
1991,788,Phoenix
1992,692,Philadelphia
1993,788,Phoenix
1994,785,New York
1995,769,Phoenix
1996,803,San Antonio
1997,785,Chicago
1998,783,Dallas
1999,818,Houston
2000,788,Phoenix
2001,786,Houston
2002,785,Chicago
2003,789,Los Angeles
2004,788,Phoenix
2005,785,Charlotte
2006,785,New York
2007,786,Houston
2008,785,New York
2009,786,Houston
2010,837,Chicago
2011,784,San Antonio
2012,785,Chicago
2013,831,New York
2014,850,Dallas
2015,784,San Antonio
2016,788,Phoenix
2017,838,Houston
2018,784,San Diego
2019,785,Chicago
2020,850,Los Angeles
2021,788,Phoenix
2022,712,San Diego
2023,823,Phoenix
2024,789,Los Angeles
2025,789,Los Angeles
2026,785,New York
2027,784,San Antonio
2028,785,Chicago
2029,788,Phoenix
2030,850,San Antonio
2031,749,Houston
2032,828,Dallas
2033,842,Phoenix
2034,785,New York
2035,778,Dallas
2036,785,Charlotte
2037,835,San Antonio
2038,788,Phoenix
2039,785,New York
2040,789,Los Angeles
2041,784,San Antonio
2042,786,Houston
2043,793,San Antonio
2044,788,Phoenix
2045,786,Houston
2046,830,San Diego
2047,788,Phoenix
2048,845,Houston
2049,788,Phoenix
2050,784,San Diego
2051,850,Dallas
2052,784,San Antonio
2053,788,Phoenix
2054,785,Charlotte
2055,833,Houston
2056,789,Los Angeles
2057,760,Los Angeles
2058,785,New York
2059,768,Dallas
2060,784,San Diego
2061,814,Houston
2062,850,Chicago
2063,785,New York
2064,784,San Antonio
2065,785,Chicago
2066,850,Charlotte
2067,703,San Diego
2068,789,Los Angeles
2069,786,Houston
2070,746,Charlotte
2071,784,San Antonio
2072,746,San Antonio
2073,785,Chicago
2074,850,Dallas
2075,785,Chicago
2076,784,San Diego
2077,786,Houston
2078,836,San Antonio
2079,785,Chicago
2080,784,San Diego
2081,785,New York
2082,785,New York
2083,811,Phoenix
2084,677,Chicago
2085,784,San Diego
2086,850,Los Angeles
2087,803,San Antonio
2088,850,New York
2089,788,Phoenix
2090,783,Dallas
2091,850,Los Angeles
2092,789,Los Angeles
2093,764,Dallas
2094,776,Phoenix
2095,785,Charlotte
2096,785,New York
2097,833,Los Angeles
2098,786,Houston
2099,730,Los Angeles
2100,835,Phoenix
2101,788,Phoenix
2102,802,San Diego
2103,796,Dallas
2104,785,Chicago
2105,756,Phoenix
2106,784,San Diego
2107,714,Chicago
2108,850,Phoenix
2109,798,San Antonio
2110,785,Philadelphia
2111,791,Charlotte
2112,710,Philadelphia
2113,785,Charlotte
2114,850,Charlotte
2115,783,Dallas
2116,784,San Diego
2117,785,Philadelphia
2118,789,Los Angeles
2119,790,Los Angeles
2120,789,Los Angeles
2121,785,Chicago
2122,672,Chicago
2123,784,San Diego
2124,786,Houston
2125,785,Charlotte
2126,850,Charlotte
2127,783,Dallas
2128,785,New York
2129,785,Charlotte
2130,784,San Antonio
2131,789,Los Angeles
2132,785,Philadelphia
2133,783,Dallas
2134,785,Philadelphia
2135,784,San Antonio
2136,785,Charlotte
2137,783,Dallas
2138,788,Phoenix
2139,789,Los Angeles
2140,785,Philadelphia
2141,786,Houston
2142,845,Phoenix
2143,786,Houston
2144,850,Phoenix
2145,789,Los Angeles
2146,741,Los Angeles
2147,693,Philadelphia
2148,785,New York
2149,785,Chicago
2150,784,San Antonio
2151,783,Dallas
2152,680,San Antonio
2153,785,New York
2154,845,Chicago
2155,812,Los Angeles
2156,784,San Antonio
2157,784,San Antonio
2158,785,Charlotte
2159,747,Philadelphia
2160,785,Philadelphia
2161,785,Charlotte
2162,785,Chicago
2163,713,Charlotte
2164,785,Charlotte
2165,785,Philadelphia
2166,785,Chicago
2167,783,Dallas
2168,784,San Antonio
2169,850,Houston
2170,784,San Antonio
2171,784,San Antonio
2172,789,Los Angeles
2173,784,San Antonio
2174,785,New York
2175,784,San Antonio
2176,842,Los Angeles
2177,785,Charlotte
2178,789,Los Angeles
2179,835,San Antonio
2180,785,Charlotte
2181,785,New York
2182,783,Dallas
2183,784,San Antonio
2184,785,Charlotte
2185,784,San Antonio
2186,755,Dallas
2187,764,Philadelphia
2188,785,Charlotte
2189,783,Dallas
2190,788,Phoenix
2191,838,Houston
2192,779,Los Angeles
2193,786,Houston
2194,737,Dallas
2195,786,Houston
2196,785,Chicago
2197,820,San Antonio
2198,783,Dallas
2199,843,New York
2200,595,Dallas
2201,783,Dallas
2202,784,San Antonio
2203,818,San Diego
2204,785,New York
2205,783,Dallas
2206,785,Chicago
2207,785,Charlotte
2208,788,Phoenix
2209,789,Los Angeles
2210,785,Charlotte
2211,789,Los Angeles
2212,783,Dallas
2213,850,Charlotte
2214,785,Philadelphia
2215,785,Chicago
2216,785,Philadelphia
2217,807,San Diego
2218,785,Charlotte
2219,700,Charlotte
2220,784,San Diego
2221,704,Phoenix
2222,786,Houston
2223,788,Phoenix
2224,714,San Diego
2225,850,Los Angeles
2226,785,Philadelphia
2227,784,San Diego
2228,785,Philadelphia
2229,785,New York
2230,785,Phoenix
2231,786,Houston
2232,784,San Antonio
2233,785,New York
2234,788,Phoenix
2235,785,Charlotte
2236,788,Phoenix
2237,789,Los Angeles
2238,841,Los Angeles
2239,786,Houston
2240,850,San Antonio
2241,832,Dallas
2242,784,San Antonio
2243,785,Chicago
2244,850,Dallas
2245,785,New York
2246,786,Houston
2247,784,San Diego
2248,784,San Diego
2249,785,Chicago
2250,783,Dallas
2251,783,Dallas
2252,679,San Antonio
2253,795,New York
2254,789,Los Angeles
2255,850,Los Angeles
2256,785,Chicago
2257,783,Dallas
2258,784,San Diego
2259,850,San Diego
2260,786,Houston
2261,784,San Diego
2262,785,Chicago
2263,785,Charlotte
2264,836,Chicago
2265,789,Los Angeles
2266,785,Philadelphia
2267,789,Los Angeles
2268,789,Los Angeles
2269,783,Dallas
2270,785,Charlotte
2271,785,Chicago
2272,790,Dallas
2273,785,New York
2274,800,Los Angeles
2275,850,Chicago
2276,783,Dallas
2277,784,San Diego
2278,785,New York
2279,785,Charlotte
2280,788,Phoenix
2281,784,San Antonio
2282,789,Los Angeles
2283,850,Chicago
2284,785,New York
2285,785,Philadelphia
2286,784,San Diego
2287,785,Charlotte
2288,785,New York
2289,818,Chicago
2290,850,Chicago
2291,832,Philadelphia
2292,717,Houston
2293,785,Chicago
2294,837,Houston
2295,785,Philadelphia
2296,783,Dallas
2297,784,San Diego
2298,830,Phoenix
2299,783,Dallas
2300,780,Philadelphia
2301,789,Los Angeles
2302,785,Philadelphia
2303,788,Phoenix
2304,788,Phoenix
2305,784,San Diego
2306,784,San Diego
2307,850,Los Angeles
2308,788,Phoenix
2309,715,Charlotte
2310,784,San Diego
2311,780,Dallas
2312,788,Phoenix
2313,785,Chicago
2314,785,Philadelphia
2315,788,Phoenix
2316,786,Houston
2317,785,Chicago
2318,785,New York
2319,621,Charlotte
2320,788,Phoenix
2321,781,Los Angeles
2322,827,Philadelphia
2323,784,San Antonio
2324,736,Charlotte
2325,850,Houston
2326,785,New York
2327,785,Philadelphia
2328,785,Charlotte
2329,728,Phoenix
2330,850,New York
2331,783,Dallas
2332,783,Dallas
2333,817,Phoenix
2334,785,Philadelphia
2335,813,San Antonio
2336,784,San Antonio
2337,850,Phoenix
2338,850,Houston
2339,785,Philadelphia
2340,784,San Diego
2341,786,Chicago
2342,785,Chicago
2343,783,Dallas
2344,754,New York
2345,784,San Antonio
2346,786,Houston
2347,789,Los Angeles
2348,783,Dallas
2349,785,New York
2350,785,Charlotte
2351,784,San Antonio
2352,788,Phoenix
2353,729,Los Angeles
2354,785,Chicago
2355,832,San Antonio
2356,784,San Antonio
2357,758,Charlotte
2358,755,Houston
2359,784,San Diego
2360,789,Los Angeles
2361,716,Los Angeles
2362,785,Philadelphia
2363,783,Dallas
2364,784,San Diego
2365,825,Dallas
2366,785,Chicago
2367,784,San Diego
2368,783,Dallas
2369,828,San Antonio
2370,850,Los Angeles
2371,786,Houston
2372,788,Phoenix
2373,850,Philadelphia
2374,753,Houston
2375,840,San Antonio
2376,850,Phoenix
2377,785,New York
2378,784,San Diego
2379,818,San Diego
2380,703,Houston
2381,784,San Antonio
2382,784,San Diego
2383,783,Dallas
2384,786,Houston
2385,850,Chicago
2386,833,Philadelphia
2387,789,Los Angeles
2388,783,Dallas
2389,784,San Diego
2390,789,Los Angeles
2391,784,San Antonio
2392,784,San Antonio
2393,788,Phoenix
2394,785,Charlotte
2395,784,San Diego
2396,788,Phoenix
2397,784,San Antonio
2398,788,Phoenix
2399,501,Houston
2400,783,Dallas
2401,784,San Diego
2402,785,Charlotte
2403,786,Houston
2404,783,Dallas
2405,785,New York
2406,849,Phoenix
2407,803,Los Angeles
2408,767,Houston
2409,786,Houston
2410,822,Dallas
2411,788,Phoenix
2412,785,New York
2413,788,Phoenix
2414,786,Houston
2415,783,Dallas
2416,823,Dallas
2417,788,Phoenix
2418,839,Houston
2419,785,Charlotte
2420,784,San Diego
2421,850,Phoenix
2422,785,New York
2423,785,Charlotte
2424,785,New York
2425,786,Houston
2426,786,Houston
2427,786,Houston
2428,850,Dallas
2429,786,Houston
2430,682,Dallas
2431,783,Dallas
2432,785,Chicago
2433,786,Houston
2434,785,Chicago
2435,789,Los Angeles
2436,850,Houston
2437,788,Phoenix
2438,784,San Antonio
2439,785,New York
2440,786,Houston
2441,776,Phoenix
2442,785,Philadelphia
2443,754,Los Angeles
2444,789,Los Angeles
2445,785,Charlotte
2446,789,Los Angeles
2447,785,New York
2448,704,Dallas
2449,784,San Diego
2450,831,San Diego
2451,785,Charlotte
2452,713,Dallas
2453,785,Charlotte
2454,783,Dallas
2455,807,Chicago
2456,789,Los Angeles
2457,783,Dallas
2458,785,Philadelphia
2459,785,Charlotte
2460,843,Dallas
2461,789,Los Angeles
2462,789,Los Angeles
2463,786,Houston
2464,784,San Diego
2465,809,San Antonio
2466,786,Houston
2467,785,Charlotte
